,Chain_Model,Fold,label,MAE,MSE,RMSE,MAPE,SMAPE,MSLE
320,AverageEnsemble(4),6,group_fairness,0.0726789729379495,0.0131224222384971,0.1145531415479173,0.9455055143114386,0.2036392550376011,0.0041042704859734
321,EnsembleTree(4),6,disparate_parity,0.1053019492207043,0.0210024449862383,0.1449222032203429,1779352743583.0037,0.7412411882048241,0.0128169651909701
322,EnsembleTree(4),6,equal_opportunity,0.1218130437736898,0.0319916409974392,0.1788620725515591,2133603478534.1365,0.7859167430592429,0.0183581187149435
323,EnsembleTree(4),6,group_fairness,0.0781257527440093,0.0131602440967049,0.1147181071004267,0.8484608636871301,0.2667647003064549,0.0045517093373526
324,AverageEnsemble(5),6,disparate_parity,0.094859920624605,0.0172356822442792,0.1312847372860961,1186478685749.089,0.6854356075621015,0.0104303470529991
325,AverageEnsemble(5),6,equal_opportunity,0.1094802241475685,0.0259732932023929,0.1611623194248363,1864270481480.019,0.7329727230505,0.0149136107161945
326,AverageEnsemble(5),6,group_fairness,0.0628284471680209,0.0099453883211558,0.0997265677798841,0.8416125591825073,0.1790444091676101,0.0030641845236656
327,EnsembleTree(5),6,disparate_parity,0.1082633885840376,0.0218493010390485,0.1478150907013508,2251195407368.9146,0.7527577746717337,0.0134047798816349
328,EnsembleTree(5),6,equal_opportunity,0.1215647942553691,0.0335783855320882,0.1832440600185672,4260134649206.3394,0.77865115013434,0.0191225684107494
329,EnsembleTree(5),6,group_fairness,0.0538753888885444,0.0069672917496383,0.0834703045977332,0.8149512446049281,0.2145222306663025,0.0022256578861104
330,AverageEnsemble(6),6,disparate_parity,0.0946926355409814,0.0173298642970086,0.1316429424504352,1069553475002.7932,0.6819674658914566,0.010492224825277
331,AverageEnsemble(6),6,equal_opportunity,0.1081891138812792,0.0257031016929294,0.1603218690414049,1642283902483.1873,0.7245732371396119,0.0147650648349248
332,AverageEnsemble(6),6,group_fairness,0.0566896656182305,0.0082629912481776,0.0909009969592063,0.7738816184592143,0.1636393671986764,0.0025115855291071
333,EnsembleTree(6),6,disparate_parity,0.1077764005949259,0.0211717294371477,0.145505083887635,2251195407368.8955,0.7527772686282124,0.0130144139588666
334,EnsembleTree(6),6,equal_opportunity,0.1224061368907964,0.0339985605334267,0.1843869858027586,4260134649206.296,0.7820182167150861,0.0193466614607069
335,EnsembleTree(6),6,group_fairness,0.0559403988797571,0.007190779941034,0.0847984666195919,0.8739828221256063,0.2348062940578085,0.002407160236159
336,LightGBM(DEG),7,disparate_parity,0.0941812713740258,0.0164358446623697,0.128202358255883,1386840126016.097,0.6822412600621758,0.0101794218106193
337,LightGBM(DEG),7,equal_opportunity,0.1135309653322515,0.0269987347334621,0.1643129171229766,2500361728867.246,0.7515200747992428,0.0154166922113116
338,LightGBM(DEG),7,group_fairness,0.0892707368361605,0.0180226707505715,0.1342485409625426,0.5604711764104119,0.3054015125685167,0.0056117690787984
339,LightGBM(DGE),7,disparate_parity,0.0941818024494016,0.0164358533440033,0.128202392114981,1386840127911.9934,0.6822431639178672,0.0101794271356128
340,LightGBM(DGE),7,equal_opportunity,0.1135118921890667,0.0269476602292887,0.164157425142114,2518825727026.326,0.7510813571763654,0.015396124568777
341,LightGBM(DGE),7,group_fairness,0.0892893088293482,0.0180572258672352,0.1343771776278816,0.561426910016766,0.3053767471203627,0.0056223030685472
342,LightGBM(EDG),7,disparate_parity,0.0918966843217045,0.0160858919133605,0.1268301695708105,1248310354229.7544,0.6687412217141404,0.0099471671425083
343,LightGBM(EDG),7,equal_opportunity,0.1107949407268178,0.0258687688752059,0.1608377097424791,2277294602897.38,0.7364701281712828,0.0149477769252715
344,LightGBM(EDG),7,group_fairness,0.0702816230983486,0.011709587048647,0.1082108453374571,0.3142568990299745,0.212917594932141,0.0038196632847591
345,LightGBM(EGD),7,disparate_parity,0.0918440624308085,0.0160274970675431,0.1265997514513481,1312343301568.839,0.6694859067291816,0.0099186546763014
346,LightGBM(EGD),7,equal_opportunity,0.1107949407619987,0.0258687689000321,0.160837709819657,2277294598909.404,0.7364701279950593,0.0149477769418454
347,LightGBM(EGD),7,group_fairness,0.0705399303237053,0.0118037615234278,0.1086451173473888,0.3134600538046497,0.2121946208194545,0.0038415528201332
348,LightGBM(GDE),7,disparate_parity,0.0982803631199152,0.019540361203158,0.1397868420244123,374771102474.181,0.6945180551556835,0.012082648685538
349,LightGBM(GDE),7,equal_opportunity,0.1112633078214612,0.0292413342960817,0.1710009774711295,1355286156111.2625,0.7293326806556497,0.0170371605251729
350,LightGBM(GDE),7,group_fairness,0.0383487285498847,0.005385757277702,0.073387718847925,0.1381902878539782,0.1209435244092906,0.0014646862005366
351,LightGBM(GED),7,disparate_parity,0.098415711600169,0.0192945745978751,0.1389049120725222,738349562319.839,0.7007116082063625,0.0119638933018838
352,LightGBM(GED),7,equal_opportunity,0.1113491342868762,0.02924004129244,0.1709971967385432,687264141370.8555,0.719754708071184,0.0170127623903963
353,LightGBM(GED),7,group_fairness,0.0383404145953029,0.005385393207137,0.0733852383462576,0.138169146304052,0.1209235239448334,0.0014645030833071
354,AverageEnsemble(2),7,disparate_parity,0.0917414141292673,0.0160189197114305,0.1265658710373003,1280326827899.2957,0.668599036886262,0.0099089667743819
355,AverageEnsemble(2),7,equal_opportunity,0.1107949407444083,0.025868768887619,0.160837709781068,2277294600903.392,0.7364701280831711,0.0149477769335584
356,AverageEnsemble(2),7,group_fairness,0.0702347912334648,0.0116944003579804,0.108140650811711,0.3135911570102924,0.2123273859314877,0.0038113989278256
357,EnsembleTree(2),7,disparate_parity,0.1010218964583777,0.018909260617913,0.1375109472657107,1784552172483.9668,0.7166839093997983,0.011725323878203
358,EnsembleTree(2),7,equal_opportunity,0.116395559496104,0.0297816128433004,0.1725734998292045,2300649528948.575,0.7585210643655489,0.0171231968746753
359,EnsembleTree(2),7,group_fairness,0.0786115536843277,0.0132950019793068,0.1153039547427011,0.5134499578152703,0.2781931350217984,0.0045800568209408
360,AverageEnsemble(3),7,disparate_parity,0.0922539842146194,0.0160400986414409,0.126649511019352,1315831261236.8604,0.672531081445283,0.0099308758774493
361,AverageEnsemble(3),7,equal_opportunity,0.1114727651245393,0.0259698105101743,0.1611515141417367,2357804976277.702,0.7411229174124414,0.0149493433842822
362,AverageEnsemble(3),7,group_fairness,0.0753494179294676,0.0132287084945974,0.1150161227593657,0.3911019680762938,0.2437064113907427,0.0042251159632673
363,EnsembleTree(3),7,disparate_parity,0.1010357341803263,0.018648823551673,0.1365606954861942,1927069523860.694,0.7198269275229179,0.0115966007507873
364,EnsembleTree(3),7,equal_opportunity,0.1176769834358675,0.0301770652274135,0.1737154720438383,2427617837115.125,0.7577529144198802,0.0173705080939916
365,EnsembleTree(3),7,group_fairness,0.0785531229775653,0.013582571315394,0.1165442890724124,0.5089300975347364,0.2714017818280887,0.0045591125771118
366,AverageEnsemble(4),7,disparate_parity,0.091706705297904,0.0160300570040133,0.1266098614011301,1074013640856.8718,0.6681555836603457,0.0099044812721325
367,AverageEnsemble(4),7,equal_opportunity,0.108382721498698,0.0252247643343545,0.1588230598318598,2107175271236.0464,0.7241744298896812,0.0145288288826537
368,AverageEnsemble(4),7,group_fairness,0.0626080338056131,0.0095433941588445,0.0976902971581341,0.3162083884651688,0.2072816271916234,0.0029762779165252
369,EnsembleTree(4),7,disparate_parity,0.1047555586034433,0.0204746601548986,0.1430896926927255,1584884902873.7305,0.7275482865740112,0.0126965776837126
370,EnsembleTree(4),7,equal_opportunity,0.1211772460420296,0.0325990343468397,0.1805520267037724,2163741550291.232,0.7664007684742364,0.01872648947867
371,EnsembleTree(4),7,group_fairness,0.0573601215102918,0.0075052570956284,0.0866328869173158,0.487638449542518,0.2421605259357258,0.0025589241223015
372,AverageEnsemble(5),7,disparate_parity,0.0919207178740158,0.015998475957869,0.1264850819577908,1136578937888.7156,0.670477642853858,0.0098912645690455
373,AverageEnsemble(5),7,equal_opportunity,0.1092028625401048,0.0253213608917591,0.1591268704265849,2185812562762.285,0.729559710947517,0.0145532090037195
374,AverageEnsemble(5),7,group_fairness,0.0672902040906087,0.0108039504088088,0.103942053129659,0.363383568055114,0.2279710266732993,0.0033680826080676
375,EnsembleTree(5),7,disparate_parity,0.1047204913913678,0.0204582468578919,0.1430323280167527,1586867711464.5088,0.7276578958468605,0.0126832359580194
376,EnsembleTree(5),7,equal_opportunity,0.1214404483431324,0.0329630247027653,0.1815572215659994,2167079144260.769,0.7657796150869475,0.0188899148502464
377,EnsembleTree(5),7,group_fairness,0.0573075602948188,0.0075058179769505,0.0866361239723393,0.4875257201417648,0.2420478143946314,0.002558130978252
378,AverageEnsemble(6),7,disparate_parity,0.0916784812769437,0.0160419346457107,0.1266567591789351,1070207375293.8806,0.6682613138649233,0.0099161011564117
379,AverageEnsemble(6),7,equal_opportunity,0.1078184411028702,0.0250840421509594,0.1583794246452468,1936054492530.357,0.7199954851306816,0.0144259277403332
380,AverageEnsemble(6),7,group_fairness,0.0604213437919752,0.0089898366980688,0.0948147493698574,0.3186178428211555,0.2068113297866523,0.002760421256694
381,EnsembleTree(6),7,disparate_parity,0.1042241567418923,0.020478909560491,0.143104540670417,1594900126344.7495,0.7236700512427643,0.0126829490496397
382,EnsembleTree(6),7,equal_opportunity,0.1219985039197815,0.0334225645591721,0.1828183922891024,2196077648693.897,0.7668812636142691,0.0191291696293253
383,EnsembleTree(6),7,group_fairness,0.0572048514749968,0.0074874842247614,0.0865302503449599,0.4871638275835225,0.241760001690575,0.0025485422552964
384,LightGBM(DEG),8,disparate_parity,0.0915723949739869,0.0158955834412093,0.1260776881181177,1598642532435.963,0.6728007423368819,0.0099772725888474
385,LightGBM(DEG),8,equal_opportunity,0.1079728998541345,0.0238794850669873,0.1545298840580273,2786554638556.285,0.7499082206346837,0.0142273390098982
386,LightGBM(DEG),8,group_fairness,0.076396919141757,0.015486709332887,0.1244456079292759,0.2190929504004206,0.1890738111337955,0.0045851080027086
387,LightGBM(DGE),8,disparate_parity,0.0915723949370674,0.01589558343729,0.1260776881025743,1598642534508.5095,0.6728007423848679,0.009977272587128
388,LightGBM(DGE),8,equal_opportunity,0.107400354852843,0.0235861857241766,0.1535779467377288,2621861748753.136,0.7487083468243456,0.0140340476855738
389,LightGBM(DGE),8,group_fairness,0.0763097654786151,0.0153960889971634,0.1240809775798186,0.2212159898971724,0.1896293501977179,0.0045631847518529
390,LightGBM(EDG),8,disparate_parity,0.091318223420118,0.0160840378323341,0.1268228600542273,1614460137387.0366,0.6659967571259993,0.0100511375372913
391,LightGBM(EDG),8,equal_opportunity,0.1040190739457138,0.0230208200531109,0.1517261350364891,2243980710945.731,0.7284364869082426,0.0136905213606219
392,LightGBM(EDG),8,group_fairness,0.06229533116345,0.0102420082726159,0.1012028076320806,0.1873448424991042,0.1665216449914728,0.0031583265003862
393,LightGBM(EGD),8,disparate_parity,0.0916667863605845,0.0161281105886936,0.1269964983324095,1535825113006.532,0.6668392779273083,0.0100921119210806
394,LightGBM(EGD),8,equal_opportunity,0.1040190738838308,0.0230237386564966,0.1517357527298581,2243980748072.3384,0.7284111151920353,0.0136926828303687
395,LightGBM(EGD),8,group_fairness,0.0626247866755554,0.0102512263461352,0.1012483399673061,0.1862102730098055,0.1663819557983699,0.0031506127664172
396,LightGBM(GDE),8,disparate_parity,0.0967175645106457,0.0188698063062703,0.1373674135531072,604027045266.6433,0.6861624221805235,0.0118625123200388
397,LightGBM(GDE),8,equal_opportunity,0.1088326739054502,0.0274687245087475,0.1657369135369291,707086645211.046,0.759932579302095,0.016202555540765
398,LightGBM(GDE),8,group_fairness,0.0383558702219035,0.0057825048296703,0.0760427828900967,0.1083332023416738,0.1070329963629226,0.0015031125622372
399,LightGBM(GED),8,disparate_parity,0.0988775388025099,0.0192663853045942,0.138803405234145,1173715616269.0657,0.7048290613383619,0.0121157842509652
400,LightGBM(GED),8,equal_opportunity,0.1077482900235031,0.0271477134260097,0.1647656318107928,778498591742.5135,0.726312996391026,0.0160980242775255
401,LightGBM(GED),8,group_fairness,0.038355869596418,0.0057825048436703,0.0760427829821502,0.1083332018851742,0.107032996176455,0.0015031125684699
402,AverageEnsemble(2),8,disparate_parity,0.091397977710267,0.0158757528027381,0.1259990190546661,1567233823757.5193,0.669861812912812,0.009950418684491
403,AverageEnsemble(2),8,equal_opportunity,0.1052712391162428,0.0229518244355298,0.1514985954902877,2432921248412.735,0.7383988808095311,0.0136517368160357
404,AverageEnsemble(2),8,group_fairness,0.0685710713552031,0.0122846905718632,0.1108363233415076,0.2005982421217412,0.1752138846679633,0.0037113588158275
405,EnsembleTree(2),8,disparate_parity,0.100135024319545,0.0203906076595337,0.1427956850172083,1671066407304.9668,0.7048542838659453,0.0124222197558203
406,EnsembleTree(2),8,equal_opportunity,0.1150850956937139,0.0272475384771751,0.1650682842861556,2172906122971.224,0.7732487275579825,0.0163586254854161
407,EnsembleTree(2),8,group_fairness,0.0732241720608842,0.0117688552736589,0.1084843549718529,0.3284229407940476,0.2391347773263048,0.004021743745348
408,AverageEnsemble(3),8,disparate_parity,0.091279000191265,0.0158902124530366,0.1260563860065669,1582975928300.691,0.6685567395314842,0.0099488623055582
409,AverageEnsemble(3),8,equal_opportunity,0.1047225942561381,0.0228963804890982,0.1513154998309765,2369941069257.066,0.7349553354132897,0.0136186898153281
410,AverageEnsemble(3),8,group_fairness,0.0661922973352994,0.0114502120364532,0.107005663571856,0.1949635582282696,0.1711866556493343,0.0034840527677933
411,EnsembleTree(3),8,disparate_parity,0.1003415598258964,0.0203380158771721,0.1426114156621837,1916135728830.2373,0.7094416449660516,0.0123880303815106
412,EnsembleTree(3),8,equal_opportunity,0.1153745980917788,0.0274722314799733,0.1657474931333001,2310646446235.634,0.7741448118879948,0.0164748567609854
413,EnsembleTree(3),8,group_fairness,0.0718881271175302,0.0114339516233989,0.1069296573612714,0.3250122639821079,0.235698900396989,0.0038906677733198
414,AverageEnsemble(4),8,disparate_parity,0.0913115469169814,0.0160706003381003,0.1267698715708916,1422574657447.686,0.6657240084721172,0.0100635760778468
415,AverageEnsemble(4),8,equal_opportunity,0.1031046211095971,0.0228581107615085,0.1511889902126094,1972080449878.3948,0.7212817443469287,0.0135806372062395
416,AverageEnsemble(4),8,group_fairness,0.0566054575386093,0.0088745114395101,0.0942046253615507,0.1650718702806033,0.148397412568689,0.0026043696054381
417,EnsembleTree(4),8,disparate_parity,0.1016199695148561,0.0209536924056503,0.144753902902997,1881638456075.6,0.7103234746526855,0.0126647753387234
418,EnsembleTree(4),8,equal_opportunity,0.1174153062479204,0.028762553188128,0.1695952628705413,2409639676794.227,0.7772632534147599,0.0171780578253529
419,EnsembleTree(4),8,group_fairness,0.0558189800583062,0.0075320615320339,0.0867874503141669,0.2788367079331431,0.1994397543279444,0.0023277899222338
420,AverageEnsemble(5),8,disparate_parity,0.0911848226756921,0.0159371615981153,0.1262424714512326,1457788232445.3406,0.6671001756137062,0.0099840528634125
421,AverageEnsemble(5),8,equal_opportunity,0.1036253854435286,0.0227979915129344,0.1509900377936719,2134975287613.9705,0.726710419944164,0.0135480519397452
422,AverageEnsemble(5),8,group_fairness,0.0601745752892653,0.0098356358597439,0.0991747743115351,0.1746689056381877,0.1555415568861281,0.0028999464664159
423,EnsembleTree(5),8,disparate_parity,0.101690295640144,0.020976552365091,0.1448328428399135,1881638456075.5984,0.7104446055976485,0.0126756492056842
424,EnsembleTree(5),8,equal_opportunity,0.117329177671178,0.0286975351334933,0.1694034684812956,2409639676794.2266,0.7771930246162133,0.0171447748350396
425,EnsembleTree(5),8,group_fairness,0.0558159314977898,0.0075336468649138,0.0867965832559893,0.2788327473537508,0.1994380388454167,0.0023281822613311
426,AverageEnsemble(6),8,disparate_parity,0.0909190595636591,0.0159680368079306,0.1263646976332022,1306166355286.048,0.6639226532622552,0.0100010516921726
427,AverageEnsemble(6),8,equal_opportunity,0.1027041581053974,0.022763924793589,0.1508771844699821,1885638397684.548,0.7197165808746737,0.0135201832488193
428,AverageEnsemble(6),8,group_fairness,0.0549719574128537,0.0085280545704048,0.092347466507776,0.1590361468550278,0.1436634722638389,0.0024636486942643
429,EnsembleTree(6),8,disparate_parity,0.1012291124846557,0.0209082923353912,0.1445969997454694,1880566438226.8496,0.7080263021993128,0.01262878389872
430,EnsembleTree(6),8,equal_opportunity,0.1159034689610866,0.0283101480657272,0.1682561977037613,2397615923292.445,0.7734516739156629,0.016896190258463
431,EnsembleTree(6),8,group_fairness,0.0553289232030888,0.0073884095979285,0.0859558584270354,0.276870281844066,0.1992223206099608,0.002300938616643
432,LightGBM(DEG),9,disparate_parity,0.0924406573082675,0.0166839433401464,0.129166339810906,1211073614159.357,0.6825546291649239,0.0104351541925159
433,LightGBM(DEG),9,equal_opportunity,0.1089229780041975,0.0254072419612909,0.1593964929391199,1955292214898.345,0.7476738564760887,0.014722768214439
434,LightGBM(DEG),9,group_fairness,0.0681693825887876,0.0113276142189374,0.1064312652322495,0.2381038779210417,0.1905007600981312,0.0036196814587934
435,LightGBM(DGE),9,disparate_parity,0.0924406574000103,0.0166839433509067,0.129166339852559,1211073611688.3025,0.6825546296717733,0.0104351542018045
436,LightGBM(DGE),9,equal_opportunity,0.108282400510002,0.0251863781200056,0.1587021679751276,1933053365547.1985,0.7450799033440614,0.0145801749868116
437,LightGBM(DGE),9,group_fairness,0.0681600804111298,0.0113759865859391,0.1066582701244455,0.2424591012083676,0.1920257660389101,0.0036169159896338
438,LightGBM(EDG),9,disparate_parity,0.0927090056805346,0.0167748288378993,0.1295176777042399,1192567508360.9678,0.6793372144338671,0.0104558880060206
439,LightGBM(EDG),9,equal_opportunity,0.1064021359117837,0.0252127805964286,0.1587853286561092,1710510352443.068,0.7304243375786207,0.0145611047228771
440,LightGBM(EDG),9,group_fairness,0.0594251557548017,0.0088619258987017,0.0941378027080606,0.1872699674396289,0.1652888372034754,0.0028295473926641
441,LightGBM(EGD),9,disparate_parity,0.092491444733419,0.0168095413617224,0.1296516153455963,1130678572968.2234,0.6772614770968755,0.0104766755191228
442,LightGBM(EGD),9,equal_opportunity,0.1064021358461495,0.0252127805643412,0.1587853285550691,1710510319781.786,0.7304243368815487,0.0145611046966002
443,LightGBM(EGD),9,group_fairness,0.060186514792789,0.0089709563061218,0.0947151324030214,0.1900765715800758,0.1670474550338796,0.0028749419573211
444,LightGBM(GDE),9,disparate_parity,0.1019477770806091,0.0210309905893946,0.14502065573357,408475167134.8695,0.7168697289844774,0.0131641125519678
445,LightGBM(GDE),9,equal_opportunity,0.1123178773183514,0.030158356815915,0.1736616158392954,588073846064.8569,0.7627066066629595,0.0171945797893798
446,LightGBM(GDE),9,group_fairness,0.0371849423689575,0.0057511015602916,0.0758360175661386,0.103590386519735,0.0986054177711264,0.0015034927624189
447,LightGBM(GED),9,disparate_parity,0.103217422853292,0.0214140642377924,0.1463354510629343,841641328910.957,0.7282572103961278,0.013344822207084
448,LightGBM(GED),9,equal_opportunity,0.1111939783481211,0.0294895916434722,0.1717253378027607,447111076078.52673,0.7379071341558663,0.0172307758243899
449,LightGBM(GED),9,group_fairness,0.0371849425317649,0.0057511015943372,0.0758360177906066,0.1035903862297788,0.0986054199148435,0.001503492769447
450,AverageEnsemble(2),9,disparate_parity,0.0924210776375319,0.0167371391018544,0.1293720955301197,1161623040664.594,0.6776443415828831,0.010429923289132
451,AverageEnsemble(2),9,equal_opportunity,0.1064021358789666,0.0252127805803849,0.1587853286055891,1710510336112.427,0.7304243372300846,0.0145611047097386
452,AverageEnsemble(2),9,group_fairness,0.0595382158939457,0.0088545345153631,0.0940985362020214,0.1876255193439455,0.1652193618465503,0.0028311962201525
453,EnsembleTree(2),9,disparate_parity,0.1027287093963329,0.0195643174586421,0.139872504298172,1905049795597.3333,0.7402770451967986,0.0123125562037194
454,EnsembleTree(2),9,equal_opportunity,0.1123000683328369,0.0279298085289146,0.1671221365616016,2353159321655.115,0.7529668508360061,0.0162104689053423
455,EnsembleTree(2),9,group_fairness,0.0708051069663521,0.0113311413156188,0.1064478337760747,0.3224852970756419,0.2386387524909101,0.0037621478816807
456,AverageEnsemble(3),9,disparate_parity,0.0922679744651921,0.0166392969966361,0.128993399042882,1178106565162.847,0.6789665508968867,0.01037921480712
457,AverageEnsemble(3),9,equal_opportunity,0.1071189327380813,0.0251022982372138,0.1584370481838569,1792104295707.732,0.7367388826585275,0.0145038280948079
458,AverageEnsemble(3),9,group_fairness,0.0619794076241157,0.0095106004149415,0.0975223072683451,0.2021069532951753,0.1721250043550281,0.0030445256156333
459,EnsembleTree(3),9,disparate_parity,0.1028083306665972,0.0195069434837146,0.1396672598847512,1802670223559.2844,0.7420221858165443,0.0122936192756846
460,EnsembleTree(3),9,equal_opportunity,0.1136943783859866,0.0289060931413564,0.1700179200594937,2112996791818.404,0.7599473558362023,0.0166944882081506
461,EnsembleTree(3),9,group_fairness,0.0710841465678636,0.0116009713254535,0.1077078053135128,0.348754937877255,0.2430342314489291,0.003808278564119
462,AverageEnsemble(4),9,disparate_parity,0.0932069146462975,0.0170169842857246,0.1304491636068422,1055820976868.5914,0.6797121145446683,0.0106147438557878
463,AverageEnsemble(4),9,equal_opportunity,0.105473457723928,0.0250857988087602,0.1583849702742031,1446628458236.194,0.7209526620597012,0.0145026036627275
464,AverageEnsemble(4),9,group_fairness,0.0530928963804551,0.0074747961828354,0.0864569036158214,0.1680925554233008,0.1465589994444526,0.0022812766341325
465,EnsembleTree(4),9,disparate_parity,0.102871576898568,0.0193054450777701,0.1389440357761721,1582940839859.5225,0.7448413473925857,0.0121817419588127
466,EnsembleTree(4),9,equal_opportunity,0.1129893786766586,0.0279911048320494,0.1673054237974653,1848513007202.704,0.7650566095438864,0.0162531498662163
467,EnsembleTree(4),9,group_fairness,0.0616956051635296,0.0083203427656008,0.0912159128968232,0.3501995704755998,0.2352297872795981,0.002821417175014
468,AverageEnsemble(5),9,disparate_parity,0.0928962688772974,0.0168698680076723,0.1298840560179435,1086871503832.5322,0.6799544221266378,0.0105252862950385
469,AverageEnsemble(5),9,equal_opportunity,0.1057693192652245,0.0249180237656179,0.1578544385363236,1543913439698.3933,0.726071300282962,0.0143957764886373
470,AverageEnsemble(5),9,group_fairness,0.05569818422055,0.0080424384550487,0.089679643481945,0.1817694668814558,0.1550448533546508,0.0024839447505147
471,EnsembleTree(5),9,disparate_parity,0.1029336934790019,0.0193554951893015,0.1391240280803481,1582940839859.523,0.7447338846521508,0.0122106663157956
472,EnsembleTree(5),9,equal_opportunity,0.1135019917330184,0.0282560281019366,0.168095294704928,1848513007202.706,0.766185473637474,0.0163874943033033
473,EnsembleTree(5),9,group_fairness,0.0615587773282924,0.0082977696058471,0.0910920940908,0.3493625732320757,0.2338393684627333,0.0028030119302647
474,AverageEnsemble(6),9,disparate_parity,0.0931949272975036,0.0171039438130562,0.1307820469829717,953985720430.6532,0.6794450550010448,0.0106688774439997
475,AverageEnsemble(6),9,equal_opportunity,0.1047301703606119,0.0249628880430844,0.1579964811098161,1372239277445.049,0.7165597910494225,0.0144039290431379
476,AverageEnsemble(6),9,group_fairness,0.0510987655483947,0.0070948622342561,0.0842310051836978,0.163460363889732,0.1416775079057778,0.0021288085263589
477,EnsembleTree(6),9,disparate_parity,0.1026922024599593,0.0191422944185843,0.1383556808323546,1582940839859.5166,0.7445819721505718,0.0120945340141739
478,EnsembleTree(6),9,equal_opportunity,0.1138102386173616,0.0281496938031407,0.1677787048559523,1848513007202.708,0.7667227226387883,0.0163560602139258
479,EnsembleTree(6),9,group_fairness,0.0616478377521119,0.0083233455192951,0.0912323710055543,0.3544911918921978,0.2339430601519657,0.0028099016168585
